cluster_id,instancia_id,distancia
0,0,1.016513606050482
0,1,0.10411333307810058
0,2,0.053515030696034416
0,3,0.027989029928704265
0,4,1.3965687708834735
0,5,4.089348302736357
0,6,0.4976187718196404
0,7,0.5585772095966886
0,8,0.39854279209026533
0,9,0.06018221495164841
0,10,2.52283026065017
0,11,0.46815864697955656
0,12,0.0890698959592679
0,13,0.3987440183531283
0,14,5.939728644792449
0,15,10.36369617499371
0,16,4.075851085525116
0,17,1.0322956920835265
0,18,3.9632228515601704
0,19,2.7715605144924007
0,20,1.1246734696517415
0,21,2.135110144207646
0,22,1.3840806248393949
0,23,0.5634519247911398
0,24,0.5267871842408868
0,25,0.17405688211663856
0,26,0.6313196779472112
0,27,1.138575753807415
0,28,0.772916411417003
0,29,0.053936818733885755
0,30,0.014170395109047697
0,31,1.1711244836428667
0,32,5.5994643851526265
0,33,7.23766147883325
0,34,0.06018221495164841
0,35,0.16780417217584545
0,36,1.6867064675297059
0,37,0.06018221495164841
0,38,0.23491503631676697
0,39,0.6511354556853043
0,40,0.9460642665626803
0,41,3.60574552431317
0,42,0.2162898772656693
0,43,1.201254014848246
0,44,2.887149434071209
0,45,0.08606378433392645
0,46,2.76238644105236
0,47,0.07208318666244462
0,48,2.342182097594456
0,49,0.30001253175008924
0,50,13.469335489706431
0,51,10.02991580700116
0,52,13.638863276654519
0,53,8.542936984665847
0,54,11.199819818551605
0,55,6.965524967790381
0,56,10.57988821528985
0,57,4.933084950393119
0,58,10.629097711621638
0,59,5.6276994244615075
0,60,9.141448571165789
0,61,7.407680894014256
0,62,9.972317223438592
0,63,8.860844746781893
0,64,4.905096802958484
0,65,10.959915963272685
0,66,7.076463767510207
0,67,5.929178466915497
0,68,13.487629050439438
0,69,6.414135723642939
0,70,10.072734718388801
0,71,7.427969043121406
0,72,12.336305813084737
0,73,8.380353858080849
0,74,9.0099560751565
0,75,10.460404738490336
0,76,12.876971007711152
0,77,13.68035300638613
0,78,8.497550497876908
0,79,5.2095663372994885
0,80,6.7248302543942655
0,81,6.283594721468272
0,82,6.2183180241109515
0,83,10.924733726945917
0,84,6.627077524431686
0,85,9.183920035630333
0,86,11.992432983616691
0,87,11.99208594585529
0,88,5.511935196326688
0,89,7.024986522001374
0,90,6.777146572430498
0,91,8.483792243855637
0,92,6.871382604605937
0,93,5.80880245443018
0,94,6.517843762664981
0,95,5.593949197085207
0,96,6.125388696373822
0,97,8.090756941586793
0,98,4.345494559781243
0,99,6.227677093575847
0,100,19.603120902018947
0,101,11.843450062835291
0,102,20.897773010081597
0,103,13.806156017891883
0,104,17.647186990322105
0,105,26.911380534028247
0,106,8.903151124589277
0,107,21.90853736343544
0,108,18.180237282438174
0,109,26.32292887998221
0,110,14.506036348025445
0,111,14.73402523123025
0,112,17.846366646724725
0,113,13.005429797526833
0,114,14.822393538257497
0,115,16.505581686821927
0,116,14.348822510623254
0,117,31.272219774375092
0,118,31.498317280144168
0,119,13.753709855319393
0,120,20.365721239794013
0,121,11.036475831259764
0,122,27.912787610105326
0,123,12.746032181734716
0,124,17.924413230925623
0,125,20.06907913165673
0,126,11.696937602603061
0,127,11.054411936821168
0,128,16.367917204751745
0,129,18.477720623910624
0,130,22.907721738424186
0,131,30.77171688412976
0,132,17.040534680921965
0,133,11.322057872399299
0,134,12.168191548450842
0,135,27.56196992093912
0,136,17.959323787570693
0,137,13.782318073557402
0,138,10.448187874429802
0,139,18.145767223590394
0,140,19.57864024808519
0,141,18.78786518142034
0,142,11.843450062835291
0,143,20.307569926421678
0,144,20.82230483775508
0,145,17.87732791257802
0,146,14.631010787646009
0,147,14.764096516563463
0,148,16.248505895024067
0,149,10.770860406418336
1,0,10.01111967295706
1,1,7.431448081699984
1,2,9.143761214938044
1,3,8.593797783466439
1,4,11.176472925542347
1,5,12.537608063080153
1,6,10.217713404436882
1,7,9.221061105914519
1,8,8.877052984797102
1,9,8.083441080945043
1,10,11.281989299748101
1,11,9.58381846046094
1,12,8.164837111594982
1,13,10.665184957533146
1,14,15.372508607017073
1,15,20.54111218521372
1,16,13.29337188633104
1,17,9.601214880615816
1,18,11.406380225246878
1,19,12.535821940247423
1,20,8.111544491180341
1,21,11.011132192475626
1,22,13.224228174518563
1,23,6.7789465780027465
1,24,9.065501217375676
1,25,6.794015521867918
1,26,8.250114557400932
1,27,9.618120971958918
1,28,8.982224390571282
1,29,8.5672372226293
1,30,7.7421727112521666
1,31,7.691252268653953
1,32,17.280011476354947
1,33,18.179152684970948
1,34,8.083441080945043
1,35,8.482128850614762
1,36,9.582645439993648
1,37,8.083441080945043
1,38,9.368292988251891
1,39,8.990873763363595
1,40,10.030044303850042
1,41,8.752823515445177
1,42,10.274772827426304
1,43,8.431227636666147
1,44,11.456462940989816
1,45,7.310457243221064
1,46,12.760019485066138
1,47,9.292759699428466
1,48,11.42408672533193
1,49,8.692259189070697
1,50,3.4894717508194417
1,51,1.9454692418081974
1,52,2.7088752286889655
1,53,1.013178282540198
1,54,0.7501024081525487
1,55,0.14146128337176744
1,56,2.4704223392438314
1,57,2.4256197351490623
1,58,1.1705609684443743
1,59,0.683015866446749
1,60,4.076397250600107
1,61,0.5888030541400843
1,62,1.6433387141253466
1,63,0.3980338083125156
1,64,0.5971685473319536
1,65,2.062682271538159
1,66,0.6488769132080696
1,67,0.36613837032958013
1,68,1.4231486713980077
1,69,0.5304254479673698
1,70,1.7480096809240855
1,71,0.2744993047222848
1,72,0.5674763022799024
1,73,0.30636417724729403
1,74,0.7738562896049125
1,75,1.4233641362826006
1,76,1.5000731895366979
1,77,1.8896146197227948
1,78,0.3164287899038473
1,79,0.6606108909335466
1,80,0.8936283283610127
1,81,1.0703949339248389
1,82,0.18853469100752085
1,83,0.23892858167986725
1,84,0.8449818474086296
1,85,2.8898739448467574
1,86,2.0925666331612836
1,87,1.1111014941511828
1,88,0.7049831392352545
1,89,0.42033281810123574
1,90,0.29147120555527745
1,91,0.6758490646145483
1,92,0.18673151227421952
1,93,2.516039151433826
1,94,0.13091894811975122
1,95,0.6976231696129862
1,96,0.34082329141455653
1,97,0.5001483333142898
1,98,1.8063495683431663
1,99,0.1728744496193593
1,100,5.162374739102422
1,101,0.5260754597254643
1,102,4.382467414323157
1,103,1.2642690476064848
1,104,2.8349833081421605
1,105,7.436140174263383
1,106,1.570647138451576
1,107,4.792987685945902
1,108,2.112527440912523
1,109,10.172814656532546
1,110,2.8165182416283114
1,111,1.0955465760521064
1,112,3.06855885734704
1,113,0.8523241665722777
1,114,1.839137042388978
1,115,3.4771180137104047
1,116,1.8163121222870593
1,117,14.556651680382897
1,118,8.421801798193565
1,119,1.3731443529793887
1,120,4.954268583022655
1,121,0.7860885463985462
1,122,7.423068281734157
1,123,0.6252470340325279
1,124,4.472378007294676
1,125,5.2408783204915945
1,126,0.5537658027687009
1,127,0.9667754637363289
1,128,1.7636715115911805
1,129,3.9604190914996193
1,130,4.965817615039126
1,131,14.838977149953656
1,132,2.010602109387111
1,133,0.5562553387016687
1,134,0.5868857716034165
1,135,7.874186516363791
1,136,5.176078042603336
1,137,2.035105772973501
