cluster_id,instancia_id,distancia
0,0,0.21634449988492246
0,1,2.6660165450960402
0,2,1.6854662243557135
0,3,2.4169675877664227
0,4,0.13045510522964276
0,5,0.33647025079273196
0,6,1.0228803003073397
0,7,0.5173725682274476
0,8,4.3112615813754624
0,9,2.0321102065138703
0,10,0.051442420073966474
0,11,0.7199739109183643
0,12,2.8238365535543695
0,13,3.8767144926188912
0,14,1.0439689068641278
0,15,3.1051415031399765
0,16,0.33072143605461063
0,17,0.20674164330396974
0,18,0.4067172957924846
0,19,0.10380017774026143
0,20,0.48968061519328293
0,21,0.05538792729294181
0,22,0.715629373511342
0,23,0.9081628138316188
0,24,0.7727911463248543
0,25,2.5846073899348543
0,26,0.537408050731696
0,27,0.18899104406041023
0,28,0.4386918647397134
0,29,1.6800767105387246
0,30,2.1062548464021575
0,31,0.48923594519297403
0,32,0.9947262433110132
0,33,1.553616923654989
0,34,2.0321102065138703
0,35,1.359256957564312
0,36,0.29856045012976895
0,37,2.0321102065138703
0,38,3.5361478637688073
0,39,0.4624523113528997
0,40,0.2699258213645671
0,41,11.028076343348092
0,42,2.29067657981484
0,43,0.4431494399533016
0,44,0.18625575223195256
0,45,2.770060556701034
0,46,0.11807394629593773
0,47,1.8495757826670085
0,48,0.018272759981417523
0,49,0.8741680534505633
0,50,11.338800382823845
0,51,8.762740976520124
0,52,12.239970591335975
0,53,14.184331631235596
0,54,12.236921634294863
0,55,9.235161793085227
0,56,8.817509681469987
0,57,10.935642084460367
0,58,10.956067847178293
0,59,9.234389488119291
0,60,17.446345250839055
0,61,8.110556005106748
0,62,15.565897245485942
0,63,9.897885353922092
0,64,6.726222974329582
0,65,9.891050729585865
0,66,8.215963085637355
0,67,8.748663082013723
0,68,18.64964185039907
0,69,10.73391272819293
0,70,9.460986273026752
0,71,9.117377359654997
0,72,15.502822520253787
0,73,10.081587412900475
0,74,9.637694518494323
0,75,10.152441070218117
0,76,13.493148055942354
0,77,13.137133403599073
0,78,9.660558866602834
0,79,8.801575121521996
0,80,11.807445924977133
