cluster_id,instancia_id,distancia
0,0,12.021260660326245
0,1,11.266809919991605
0,2,12.743489445224387
0,3,12.588829597834557
0,4,13.051704650803583
0,5,12.569993427903302
0,6,13.256611474549334
0,7,11.660690593576094
0,8,13.833616548381844
0,9,11.677771306270426
0,10,12.16621646070313
0,11,12.318027186306956
0,12,12.257025669633983
0,13,15.681838650191636
0,14,14.803888189897403
0,15,18.652264454338134
0,16,13.462496915996645
0,17,11.518911225435147
0,18,11.337355340332763
0,19,13.521459350939715
0,20,9.82527583763057
0,21,12.20361629992354
0,22,15.893727873412374
0,23,9.007781567701485
0,24,11.697155194589849
0,25,10.396625450540782
0,26,10.47066984375219
0,27,11.429694965919957
0,28,11.127274640048412
0,29,12.064410704283798
0,30,11.374255455014612
0,31,9.288464162425708
0,32,17.388282077032983
0,33,17.43672598841168
0,34,11.677771306270426
0,35,11.622895765519129
0,36,10.96944303478333
0,37,11.677771306270426
0,38,14.059750128741772
0,39,11.266121173827642
0,40,12.146307642077517
0,41,15.282493311326007
0,42,14.367647289305232
0,43,10.167602298612225
0,44,12.212916044289797
0,45,11.217756516160364
0,46,13.803916622097667
0,47,13.022685090701724
0,48,12.47269596348449
0,49,11.465364932248363
0,50,1.0367893438035063
0,51,0.45500448784881187
0,52,0.5590517632049524
0,53,4.0515881432606315
0,54,0.2582360180069244
0,55,1.1837257121166909
0,56,0.6842338482054194
0,57,6.667659060873049
0,58,0.3999104468954485
0,59,2.959146875198628
0,60,9.282850023927239
0,61,0.6213861134111386
0,62,4.436463455813165
0,63,0.32266411399076805
0,64,1.812187959864462
0,65,0.5049921840521292
0,66,1.072051455439868
0,67,1.9573856536744627
0,68,3.2543614648884382
0,69,3.02494475418964
0,70,0.6995666366709463
0,71,0.8301600057301667
0,72,1.1996933358139197
0,73,0.7151751073307252
0,74,0.4345246710828867
0,75,0.32934746529957604
0,76,0.5391353779271096
0,77,0.1487724466289992
0,78,0.38136636265100576
0,79,2.9206410880451212
0,80,3.886005967296902
0,81,4.189402131621194
0,82,1.66326252167393
0,83,0.6048946932244376
0,84,1.5969205440354846
0,85,1.3659101785166856
0,86,0.33987715449355793
0,87,2.697715072448928
0,88,1.4497866314092138
0,89,2.860160000210717
0,90,2.3877120260666755
0,91,0.3353729471979395
0,92,1.92656576603549
0,93,6.89298773926576
0,94,1.739411541999523
0,95,1.3363043109286528
0,96,1.1863511294858475
0,97,0.4895808691873222
0,98,5.430443506448613
0,99,1.351878543206741
0,100,2.0997805543773578
0,101,0.9434717980155387
0,102,1.3066541163443095
0,103,0.18269238279474231
0,104,0.6872027470092488
0,105,3.299122076822589
0,106,4.456063632493753
0,107,1.8282958356845689
0,108,1.5022179921113386
0,109,4.698722842902679
0,110,0.4943387004584532
0,111,0.4582806187357773
0,112,0.6226314558032375
0,113,1.974425534331596
0,114,1.4950188286243207
0,115,0.9736167896672916
0,116,0.14086487998539715
0,117,7.734291232540298
0,118,5.030122947045596
0,119,3.3621967198118043
0,120,1.4921173081494388
0,121,1.2088828896495813
0,122,3.77851051204602
0,123,0.3815474613060383
0,124,1.2245888326107446
0,125,1.6452492781432049
0,126,0.20934188414487956
0,127,0.15396602748847033
0,128,0.5396701812378301
0,129,1.2166318452831135
0,130,2.1119602167571165
0,131,7.975296581447548
0,132,0.6941561364839091
0,133,0.22222852189802933
0,134,1.1017258493025646
0,135,3.558821637678837
0,136,2.0433768259651073
0,137,0.22474926856389082
0,138,0.26136980726032166
0,139,0.8246657029652562
0,140,1.2243991437094812
0,141,1.1100011479253649
0,142,0.9434717980155387
0,143,1.468093307961883
0,144,2.0499543557436417
0,145,0.7839578746237597
0,146,1.1953720503524907
0,147,0.19937637305576505
0,148,1.7908184728319831
0,149,0.39166947610748515
1,0,0.0336765600692499
1,1,1.065035102206464
1,2,0.46967345516048487
1,3,0.8799765892091737
1,4,0.1407188051666977
1,5,1.4053523168493784
1,6,0.27050547960333515
1,7,0.012831793238648522
1,8,2.128501095038641
1,9,0.6774707472449681
1,10,0.5793518686536189
1,11,0.08649194050916566
1,12,1.1459750474901285
1,13,1.8727896660425682
1,14,2.6023047615789126
1,15,5.655795761264071
1,16,1.396905078866833
1,17,0.036145866047208895
1,18,1.4002113607689979
1,19,0.7070976274000458
1,20,0.2457206542897073
1,21,0.41301799914315895
1,22,0.4639630477409613
1,23,0.2482560983890395
1,24,0.14133299334897395
1,25,1.0497830592832427
1,26,0.05768620667182642
1,27,0.07180561067159685
1,28,0.06309228517131382
1,29,0.4663077587768143
1,30,0.69955425488752
1,31,0.26807109778500954
1,32,2.4119058895741663
1,33,3.4343573688816877
1,34,0.6774707472449681
1,35,0.3372132844052355
1,36,0.37444950696600143
1,37,0.6774707472449681
1,38,1.610452311989362
1,39,0.022719436979853142
1,40,0.033847537680947684
1,41,7.37508407216395
1,42,0.8804601087723541
1,43,0.24531146137973547
1,44,0.8043237876950731
1,45,1.1163433757546162
1,46,0.7099738392079165
1,47,0.5696497186671331
1,48,0.4813743079453169
1,49,0.1112131322821781
1,50,11.781391876075473
1,51,8.827208017013938
1,52,12.3734360177845
1,53,11.31835434869796
1,54,11.335913019741618
1,55,7.790871042677032
1,56,9.088329735897652
1,57,7.897618210242221
1,58,10.353462348491455
1,59,7.216344221956126
1,60,13.443520327384949
1,61,7.333480644351523
1,62,12.730003437981859
1,63,8.983987120526507
1,64,5.468792411374157
1,65,9.879455163188439
