cluster_id,instancia_id,distancia
0,0,0.216344499885
0,1,2.6660165451
0,2,1.68546622436
0,3,2.41696758777
0,4,0.13045510523
0,5,0.336470250793
0,6,1.02288030031
0,7,0.517372568227
0,8,4.31126158138
0,9,2.03211020651
0,10,0.051442420074
0,11,0.719973910918
0,12,2.82383655355
0,13,3.87671449262
0,14,1.04396890686
0,15,3.10514150314
0,16,0.330721436055
0,17,0.206741643304
0,18,0.406717295792
0,19,0.10380017774
0,20,0.489680615193
0,21,0.0553879272929
0,22,0.715629373511
0,23,0.908162813832
0,24,0.772791146325
0,25,2.58460738993
0,26,0.537408050732
0,27,0.18899104406
0,28,0.43869186474
0,29,1.68007671054
0,30,2.1062548464
0,31,0.489235945193
0,32,0.994726243311
0,33,1.55361692365
0,34,2.03211020651
0,35,1.35925695756
0,36,0.29856045013
0,37,2.03211020651
0,38,3.53614786377
0,39,0.462452311353
0,40,0.269925821365
0,41,11.0280763433
0,42,2.29067657981
0,43,0.443149439953
0,44,0.186255752232
0,45,2.7700605567
0,46,0.118073946296
0,47,1.84957578267
0,48,0.0182727599814
0,49,0.874168053451
0,50,11.3388003828
0,51,8.76274097652
0,52,12.2399705913
0,53,14.1843316312
0,54,12.2369216343
0,55,9.23516179309
0,56,8.81750968147
0,57,10.9356420845
0,58,10.9560678472
0,59,9.23438948812
0,60,17.4463452508
0,61,8.11055600511
0,62,15.5658972455
0,63,9.89788535392
0,64,6.72622297433
0,65,9.89105072959
0,66,8.21596308564
0,67,8.74866308201
0,68,18.6496418504
0,69,10.7339127282
0,70,9.46098627303
0,71,9.11737735965
0,72,15.5028225203
0,73,10.0815874129
0,74,9.63769451849
0,75,10.1524410702
0,76,13.4931480559
0,77,13.1371334036
0,78,9.6605588666
0,79,8.80157512152
0,80,11.807445925
0,81,11.3935324353
0,82,8.99090695522
0,83,13.2775806743
0,84,8.06153384849
0,85,7.25442814949
0,86,10.8923715055
0,87,16.4459041662
0,88,6.70995280215
0,89,11.4395350437
0,90,10.5959085718
0,91,8.90934688916
0,92,10.2554574975
0,93,12.277304148
0,94,9.55419345523
0,95,6.66793614195
0,96,7.78741376107
0,97,9.01345239085
0,98,9.42009798471
0,99,8.50506232134
0,100,17.5870955766
0,101,14.4150991882
0,102,19.6456657194
0,103,14.4292659431
0,104,17.2565028754
0,105,24.9083210242
0,106,14.0913453905
0,107,21.0433025547
0,108,20.6632512443
0,109,21.13739074
0,110,12.9528356978
0,111,16.4169291376
0,112,17.0444432674
0,113,16.9279557088
0,114,16.6536948881
0,115,15.0198305105
0,116,14.0654894681
0,117,24.1869752188
0,118,31.7448903301
0,119,19.2009941581
0,120,18.1348291462
0,121,13.2681481587
0,122,27.0125435642
0,123,14.6095479362
0,124,15.425824966
0,125,17.5168649404
0,126,13.0964458982
0,127,11.3726155098
0,128,17.3808168616
0,129,17.206996644
0,130,22.4869207478
0,131,23.4480965097
0,132,18.0280493951
0,133,12.644431191
0,134,15.0280674374
0,135,25.370347526
0,136,15.3630087448
0,137,13.0330404715
0,138,10.915807051
0,139,16.5848793795
0,140,18.2326803808
0,141,17.182018754
0,142,14.4150991882
0,143,18.2202821345
0,144,18.2221768024
0,145,17.1779244529
0,146,17.6940506237
0,147,14.4358048906
0,148,13.8289284991
0,149,11.3801467841
1,0,10.0994359405
1,1,6.09620286851
1,2,8.10798641724
1,3,7.28331624508
1,4,11.4298460187
1,5,14.1393328874
1,6,9.70965078415
1,7,9.00402739705
1,8,6.86394178653
1,9,6.94787702503
1,10,12.1584034204
1,11,9.22649160081
1,12,6.66263660789
1,13,8.64371378048
1,14,17.2504408501
1,15,23.5905802121
1,16,14.7725237678
1,17,9.77101824542
1,18,12.9324975132
1,19,13.4878435973
1,20,8.29767002671
1,21,11.7941159279
1,22,13.0131555518
1,23,6.70260380677
1,24,8.80010406483
1,25,5.60552497333
1,26,8.22669827879
1,27,9.82254866844
1,28,8.9054838325
1,29,7.62339213204
1,30,6.63327079507
1,31,7.97906552733
1,32,18.9061021886
1,33,20.3630168574
1,34,6.94787702503
1,35,7.67211539696
1,36,9.98219124481
1,37,6.94787702503
1,38,7.57506357312
1,39,8.85930824775
1,40,10.0837362397
1,41,5.37287425893
1,42,8.98259344999
1,43,8.82131057144
1,44,12.6125446381
1,45,5.97123093406
1,46,13.6611972805
1,47,8.20215994419
1,48,12.2150326527
1,49,8.19405722566
1,50,6.43918057897
1,51,4.40256953634
1,52,5.46536441343
1,53,0.130149295195
1,54,2.32121405626
1,55,0.835209955251
1,56,5.23535302805
1,57,0.821342665426
1,58,2.9146916341
1,59,0.596526236302
1,60,1.61677477016
1,61,2.02558263764
1,62,0.692664382357
1,63,1.8269538407
1,64,1.18018492349
1,65,4.413531794
1,66,1.92118162407
1,67,0.527795981986
1,68,1.204062391
1,69,0.0402972613092
1,70,4.11416000814
1,71,1.15690457108
1,72,1.30800621447
1,73,1.32178499625
1,74,2.25512086166
1,75,3.43822044665
1,76,3.30738879152
1,77,4.41825982937
1,78,1.68008125492
1,79,0.302415876285
1,80,0.0368636939091
1,81,0.101499966498
1,82,0.451880025805
1,83,1.36687752049
1,84,1.94635017178
1,85,5.58763860135
1,86,4.61683296
1,87,1.0343909956
