cluster_id,instancia_id,distancia
0,0,0.0536488650353
0,1,0.956767643882
0,2,0.403995251586
0,3,0.787264027475
0,4,0.182093967745
0,5,1.532020731
0,6,0.250486573517
0,7,0.00555327957153
0,8,1.98063751462
0,9,0.594249906709
0,10,0.657507403053
0,11,0.0733654658207
0,12,1.03507046737
0,13,1.74607465077
0,14,2.76524496263
0,15,5.91330322851
0,16,1.52270765113
0,17,0.0557230820568
0,18,1.51193642776
0,19,0.80019650896
0,20,0.251003904558
0,21,0.481286723388
0,22,0.492343525436
0,23,0.218822381187
0,24,0.12885590008
0,25,0.944980732653
0,26,0.0498339755651
0,27,0.0950265868583
0,28,0.0616617325255
0,29,0.401278936623
0,30,0.613122575122
0,31,0.272131249194
0,32,2.58213236487
0,33,3.63750399535
0,34,0.594249906709
0,35,0.2804152526
0,36,0.406334194448
0,37,0.594249906709
0,38,1.48680733946
0,39,0.01847313406
0,40,0.0501760824699
0,41,7.08303074291
0,42,0.805685272956
0,43,0.261104120719
0,44,0.897893422192
0,45,1.00464861773
0,46,0.803684270198
0,47,0.501155764819
0,48,0.556497631598
0,49,0.0792830897826
0,50,11.7880731083
0,51,8.81486797486
0,52,12.3526878029
0,53,11.0585166701
0,54,11.2290813754
0,55,7.66035542976
0,56,9.09743038334
0,57,7.6436923791
0,58,10.2748881611
0,59,7.04453863515
0,60,13.0953193545
0,61,7.25646003032
0,62,12.4620770117
0,63,8.89007325095
0,64,5.35773151181
0,65,9.8519553134
0,66,7.16101997561
0,67,6.92092673538
0,68,15.7443425387
0,69,8.21604188241
0,70,9.21161713421
0,71,7.80947611036
0,72,13.5154514113
0,73,8.768246554
0,74,8.81816141087
0,75,9.76333093394
0,76,12.6789331901
0,77,12.8562409972
0,78,8.5948015933
0,79,6.61847765709
0,80,8.93866929282
0,81,8.51218766324
0,82,7.18474262322
0,83,11.6644976548
0,84,6.87091051573
0,85,7.61122099343
0,86,10.8676263617
0,87,13.8663743612
0,88,5.62809127979
0,89,8.87806930002
0,90,8.3085046284
0,91,8.18281832864
0,92,8.16800962311
0,93,8.77101994526
0,94,7.62669917296
0,95,5.64312872362
0,96,6.49210880763
0,97,8.0582390605
0,98,6.55500698556
