cluster_id,instancia_id,distancia
0,0,11.834787862983502
0,1,10.551828537855286
0,2,12.128744599146255
0,3,11.85086266826762
0,4,12.916772953137619
0,5,12.887779484466071
0,6,12.795857835772814
0,7,11.348150049449176
0,8,12.834977135360445
0,9,11.04648565285634
0,10,12.279102302016232
0,11,11.930959995072643
0,12,11.493980942844981
0,13,14.716826157509608
0,14,15.333663426764415
0,15,19.531553924305122
0,16,13.768900319377934
0,17,11.341815617543705
0,18,11.67159541817022
0,19,13.617891170978126
0,20,9.673171240899926
0,21,12.219198054535093
0,22,15.592668901759398
0,23,8.67752281884243
0,24,11.318624993241645
0,25,9.726021550196585
0,26,10.179729341823244
0,27,11.28475398707397
0,28,10.889260743028892
0,29,11.458202848091778
0,30,10.716506499145812
0,31,9.149422618006925
0,32,17.775327438004666
0,33,18.03658859602161
0,34,11.04648565285634
0,35,11.12136372174978
0,36,10.934869194950751
0,37,11.04648565285634
0,38,13.148492307303165
0,39,10.992266784902107
0,40,11.927680215689321
0,41,13.787708050392954
0,42,13.63684397762295
0,43,9.985643430464041
0,44,12.330107706960993
0,45,10.473466168273962
0,46,13.893816915980151
0,47,12.372099752717578
0,48,12.546895649596207
0,49,11.059751469947912
0,50,1.5211048928153834
0,51,0.7108889685129496
0,52,0.9295224181793252
0,53,3.11426923782941
0,54,0.19474329765516746
0,55,0.7891437079558958
0,56,1.006727944588376
0,57,5.540399267690197
0,58,0.4465767577206355
0,59,2.273210049831835
0,60,7.839058693023863
0,61,0.4948483184259253
0,62,3.5742165031567965
0,63,0.18812250155570892
0,64,1.4435360857221147
0,65,0.7744850226955842
0,66,0.8379921847366146
0,67,1.4717483283015074
0,68,2.5306010863681903
0,69,2.2851664715181546
0,70,0.7986888995681792
0,71,0.5760943058980543
0,72,0.7966835303110202
0,73,0.4716518611149028
0,74,0.3952816816191971
0,75,0.46992689386348546
0,76,0.5880152603189421
0,77,0.37324357852041445
0,78,0.21182445787512394
0,79,2.2890163728204
0,80,3.014468611250501
0,81,3.3056419228281224
0,82,1.1906882486128354
0,83,0.28134944791575334
0,84,1.2854889629294646
0,85,1.6568817375829132
0,86,0.6272841724744237
0,87,2.081268061810253
0,88,1.185590328621879
0,89,2.1032956045358193
0,90,1.7230803490001194
0,91,0.2882129263456722
0,92,1.3666099013916035
0,93,5.714186846406129
0,94,1.2073791378730725
0,95,1.1042626371867708
0,96,0.8734593903171043
0,97,0.37296556932086566
0,98,4.471623478111878
0,99,0.9459138858644658
0,100,2.543662978661831
0,101,0.5706858106579895
0,102,1.7489895965047915
0,103,0.18864280822598317
0,104,0.9039528221173612
0,105,3.9548079760575776
0,106,3.5188193798926077
0,107,2.241027456197234
0,108,1.3076953454262057
0,109,5.7643080919294585
0,110,0.8528692633526976
0,111,0.32330288917726857
0,112,0.9375258171780889
0,113,1.3890304081722697
0,114,1.259346043401436
0,115,1.3272840923047948
0,116,0.31156920740219674
0,117,9.162704178748637
0,118,5.390877350758034
0,119,2.57529234736564
0,120,2.0505980399753394
0,121,0.8526377096279875
0,122,4.285896530570138
0,123,0.18712373391336504
0,124,1.7771701300094387
